year,statefip,incwage,rentgrs,foodstmp,age,sex,marst,race,hispan,labforce,school
2013,california,0,0,no,56,female,"married, spouse absent",white,not hispanic,"no, not in the labor force","no, not in school"
2013,california,999999,2104,no,15,male,never married/single,white,mexican,n/a,"yes, in school"
2013,north carolina,0,1006,yes,18,female,never married/single,black/african american/negro,not hispanic,"no, not in the labor force","no, not in school"
2013,utah,42000,0,no,41,male,"married, spouse present","other race, nec",mexican,"yes, in the labor force","no, not in school"
2013,delaware,0,0,yes,66,female,divorced,black/african american/negro,not hispanic,"no, not in the labor force","no, not in school"
2013,south carolina,50000,0,no,48,male,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2013,minnesota,45000,0,no,51,male,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2013,new york,0,0,no,16,female,never married/single,white,not hispanic,"no, not in the labor force","yes, in school"
2013,new hampshire,999999,0,no,4,female,never married/single,white,not hispanic,n/a,"no, not in school"
2013,texas,0,0,no,77,male,"married, spouse present",white,not hispanic,"no, not in the labor force","no, not in school"
2013,florida,15000,0,no,42,female,"married, spouse present",white,mexican,"yes, in the labor force","no, not in school"
2013,missouri,60000,0,no,37,male,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2013,missouri,55000,0,no,34,male,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2013,texas,59000,0,no,42,male,divorced,white,other,"yes, in the labor force","no, not in school"
2013,south carolina,0,0,no,37,female,"married, spouse present",other asian or pacific islander,not hispanic,"yes, in the labor force","no, not in school"
2013,california,0,1230,no,50,male,"married, spouse present",chinese,not hispanic,"yes, in the labor force","no, not in school"
2013,georgia,999999,664,yes,10,female,never married/single,black/african american/negro,not hispanic,n/a,"yes, in school"
2013,virginia,0,0,no,57,male,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2014,texas,0,0,no,73,male,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2014,arizona,0,0,no,46,female,widowed,white,other,"yes, in the labor force","yes, in school"
2014,rhode island,0,0,no,82,male,widowed,white,not hispanic,"no, not in the labor force","no, not in school"
2014,wisconsin,70000,0,no,30,male,"married, spouse present",white,not hispanic,"yes, in the labor force","yes, in school"
2014,new york,14000,0,no,20,male,never married/single,white,not hispanic,"yes, in the labor force","no, not in school"
2014,ohio,0,0,no,37,female,separated,black/african american/negro,not hispanic,"no, not in the labor force","no, not in school"
2014,missouri,20000,0,no,51,male,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2014,oklahoma,0,0,yes,46,male,divorced,white,not hispanic,"no, not in the labor force","no, not in school"
2014,missouri,38000,960,no,28,female,never married/single,black/african american/negro,not hispanic,"yes, in the labor force","no, not in school"
2014,california,999999,1344,yes,2,female,never married/single,"other race, nec",mexican,n/a,n/a
2014,florida,0,0,no,44,male,never married/single,black/african american/negro,not hispanic,"no, not in the labor force","no, not in school"
2014,florida,45000,0,no,41,male,"married, spouse present","other race, nec",other,"yes, in the labor force","no, not in school"
2014,florida,0,0,no,64,female,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2014,florida,100000,0,no,47,male,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2014,virginia,110000,1563,no,29,male,never married/single,chinese,not hispanic,"yes, in the labor force","no, not in school"
2014,minnesota,0,0,no,72,female,"married, spouse present",white,not hispanic,"no, not in the labor force","no, not in school"
2014,washington,999999,822,no,0,male,never married/single,white,not hispanic,n/a,n/a
2014,illinois,12000,0,no,48,male,divorced,white,not hispanic,"yes, in the labor force","no, not in school"
2014,texas,560,830,yes,16,male,never married/single,two major races,not hispanic,"no, not in the labor force","yes, in school"
2014,new jersey,999999,0,no,12,male,never married/single,white,not hispanic,n/a,"yes, in school"
2014,california,630,0,no,17,male,never married/single,"other race, nec",mexican,"no, not in the labor force","yes, in school"
2014,virginia,999999,630,yes,12,female,never married/single,white,mexican,n/a,"yes, in school"
2014,texas,16800,0,no,25,male,"married, spouse present","other race, nec",mexican,"yes, in the labor force","no, not in school"
2014,new hampshire,0,1220,no,52,male,"married, spouse present",white,not hispanic,"no, not in the labor force","no, not in school"
2014,new mexico,999999,0,no,10,male,never married/single,white,other,n/a,"yes, in school"
2014,kentucky,999999,0,no,1,male,never married/single,white,not hispanic,n/a,n/a
2014,connecticut,30000,0,no,53,male,never married/single,white,not hispanic,"yes, in the labor force","no, not in school"
2014,pennsylvania,75000,2256,no,49,female,divorced,white,not hispanic,"yes, in the labor force","no, not in school"
2014,georgia,999999,1180,no,11,female,never married/single,black/african american/negro,not hispanic,n/a,"yes, in school"
2014,california,999999,0,yes,3,male,never married/single,white,not hispanic,n/a,"no, not in school"
2014,california,999999,0,no,5,female,never married/single,other asian or pacific islander,not hispanic,n/a,"yes, in school"
2014,california,100000,0,no,47,female,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2014,new york,0,0,no,30,female,never married/single,white,not hispanic,"no, not in the labor force","yes, in school"
2014,new york,4000,0,no,65,female,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2014,texas,999999,0,no,5,female,never married/single,black/african american/negro,not hispanic,n/a,"yes, in school"
2014,florida,999999,1040,yes,14,female,never married/single,"other race, nec",cuban,n/a,"yes, in school"
2014,illinois,0,0,yes,68,male,widowed,white,not hispanic,"no, not in the labor force","no, not in school"
2014,nebraska,999999,0,no,15,female,never married/single,white,not hispanic,n/a,"yes, in school"
2014,florida,32000,0,no,70,male,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2014,texas,4100,0,no,16,female,never married/single,white,not hispanic,"yes, in the labor force","yes, in school"
2014,north carolina,999999,0,no,6,male,never married/single,white,not hispanic,n/a,"yes, in school"
2014,california,33600,0,no,66,female,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2014,iowa,999999,650,yes,0,male,never married/single,"other race, nec",mexican,n/a,n/a
2014,tennessee,0,0,yes,56,female,divorced,black/african american/negro,not hispanic,"no, not in the labor force","yes, in school"
2014,california,0,1079,yes,16,male,never married/single,white,not hispanic,"no, not in the labor force","yes, in school"
2014,florida,0,0,no,65,female,"married, spouse present",white,not hispanic,"no, not in the labor force","no, not in school"
2014,indiana,0,0,no,16,male,never married/single,two major races,not hispanic,"no, not in the labor force","yes, in school"
2014,new york,23000,450,no,30,male,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2014,california,999999,0,no,12,male,never married/single,white,not hispanic,n/a,"yes, in school"
2014,california,999999,1090,no,1,female,never married/single,"other race, nec",mexican,n/a,n/a
2014,georgia,16000,0,no,52,male,"married, spouse present",black/african american/negro,not hispanic,"yes, in the labor force","no, not in school"
2014,north carolina,999999,0,no,15,female,never married/single,white,not hispanic,n/a,"yes, in school"
2014,new jersey,22500,1620,yes,41,female,never married/single,black/african american/negro,not hispanic,"yes, in the labor force","no, not in school"
2014,new york,587000,0,no,68,male,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2014,missouri,40000,0,no,52,male,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2014,michigan,70000,950,no,49,female,never married/single,black/african american/negro,not hispanic,"yes, in the labor force","no, not in school"
2014,maryland,50000,0,no,45,male,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2014,massachusetts,50000,0,no,40,female,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2014,wisconsin,0,0,no,64,female,"married, spouse present",white,not hispanic,"no, not in the labor force","no, not in school"
2014,north carolina,60000,0,no,34,female,never married/single,white,not hispanic,"yes, in the labor force","no, not in school"
2014,missouri,0,0,no,59,male,never married/single,black/african american/negro,not hispanic,"no, not in the labor force","no, not in school"
2014,texas,999999,0,yes,8,male,never married/single,white,other,n/a,"yes, in school"
2014,connecticut,15000,1800,yes,35,female,never married/single,"other race, nec",mexican,"no, not in the labor force","no, not in school"
2014,texas,11000,0,no,52,male,never married/single,white,not hispanic,"yes, in the labor force","no, not in school"
2014,georgia,0,0,no,73,female,"married, spouse present",white,not hispanic,"no, not in the labor force","no, not in school"
2014,district of columbia,62000,0,no,34,male,never married/single,white,not hispanic,"yes, in the labor force","no, not in school"
2014,pennsylvania,0,0,no,62,female,"married, spouse present",white,not hispanic,"no, not in the labor force","no, not in school"
2014,texas,19200,726,no,40,female,"married, spouse present",white,other,"yes, in the labor force","no, not in school"
2014,arkansas,999999,1180,no,15,male,never married/single,white,not hispanic,n/a,"yes, in school"
2014,indiana,0,820,no,64,female,"married, spouse present",white,not hispanic,"no, not in the labor force","no, not in school"
2014,new york,0,0,no,67,female,"married, spouse present",white,not hispanic,"no, not in the labor force","no, not in school"
2014,california,30000,0,no,32,female,never married/single,white,not hispanic,"yes, in the labor force","no, not in school"
2014,new york,100000,160,no,42,male,"married, spouse absent","other race, nec",puerto rican,"yes, in the labor force","no, not in school"
2014,new york,3000,0,no,70,male,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
